Player,#,Nation,Pos,Age,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_TklW,Performance_Int,Performance_OG,Performance_PKwon,Performance_PKcon,match_date,home_team,away_team,score,match_url,stat_type,squad_side,Birthdate
14 Players,,,,,990,2,1,0,0,10,5,3,0,9,16,3,7,9,4,0,,,"Wednesday December 20, 2023",Barcelona,Almería,3-2,https://fbref.com/en/matches/cb6ccdca/Barcelona-Almeria-December-20-2023-La-Liga,summary,away,
Gorka Guruzeta,12.0,ESP,Forward,27-099,55,0,0,0,1,3,2,0,0,0,1,1,0,1,0,0,,,"Wednesday December 20, 2023",Athletic Club,Las Palmas,1-0,https://fbref.com/en/matches/1b8fc92b/Athletic-Club-Las-Palmas-December-20-2023-La-Liga,summary,home,1996-09-11
Alex Berenguer,7.0,ESP,Forward / Midfielder,28-169,35,0,0,0,0,1,1,0,0,0,1,0,5,0,0,0,,,"Wednesday December 20, 2023",Athletic Club,Las Palmas,1-0,https://fbref.com/en/matches/1b8fc92b/Athletic-Club-Las-Palmas-December-20-2023-La-Liga,summary,home,1995-07-03
Nico Williams,11.0,ESP,Attacking Midfielder,21-161,85,0,0,0,0,2,1,0,0,2,2,0,10,0,1,0,,,"Wednesday December 20, 2023",Athletic Club,Las Palmas,1-0,https://fbref.com/en/matches/1b8fc92b/Athletic-Club-Las-Palmas-December-20-2023-La-Liga,summary,home,2002-07-11
Raul Garcia,22.0,ESP,Forward / Midfielder,37-162,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Wednesday December 20, 2023",Athletic Club,Las Palmas,1-0,https://fbref.com/en/matches/1b8fc92b/Athletic-Club-Las-Palmas-December-20-2023-La-Liga,summary,home,1986-07-10
Oihan Sancet,8.0,ESP,Attacking Midfielder,23-239,65,0,0,0,0,1,0,0,0,1,0,0,2,0,2,0,,,"Wednesday December 20, 2023",Athletic Club,Las Palmas,1-0,https://fbref.com/en/matches/1b8fc92b/Athletic-Club-Las-Palmas-December-20-2023-La-Liga,summary,home,2000-04-24
Unai Gomez,30.0,ESP,Midfielder,20-209,25,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,,,"Wednesday December 20, 2023",Athletic Club,Las Palmas,1-0,https://fbref.com/en/matches/1b8fc92b/Athletic-Club-Las-Palmas-December-20-2023-La-Liga,summary,home,2003-05-24
Inaki Williams,9.0,GHA,Attacking Midfielder,29-188,90,0,0,0,0,4,4,1,0,0,1,2,3,0,0,0,,,"Wednesday December 20, 2023",Athletic Club,Las Palmas,1-0,https://fbref.com/en/matches/1b8fc92b/Athletic-Club-Las-Palmas-December-20-2023-La-Liga,summary,home,1994-06-15
Benat Prados,24.0,ESP,Defensive Midfielder,22-315,85,0,0,0,0,0,0,0,0,2,2,0,0,2,3,0,,,"Wednesday December 20, 2023",Athletic Club,Las Palmas,1-0,https://fbref.com/en/matches/1b8fc92b/Athletic-Club-Las-Palmas-December-20-2023-La-Liga,summary,home,2001-02-07
Mikel Jauregizar,31.0,ESP,Midfielder,20-037,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,"Wednesday December 20, 2023",Athletic Club,Las Palmas,1-0,https://fbref.com/en/matches/1b8fc92b/Athletic-Club-Las-Palmas-December-20-2023-La-Liga,summary,home,2003-11-12
Ander Herrera,21.0,ESP,Defensive Midfielder,34-128,55,0,0,0,0,1,0,0,0,1,1,0,0,2,1,0,,,"Wednesday December 20, 2023",Athletic Club,Las Palmas,1-0,https://fbref.com/en/matches/1b8fc92b/Athletic-Club-Las-Palmas-December-20-2023-La-Liga,summary,home,1989-08-13
Mikel Vesga,6.0,ESP,Midfielder,30-213,35,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,,,"Wednesday December 20, 2023",Athletic Club,Las Palmas,1-0,https://fbref.com/en/matches/1b8fc92b/Athletic-Club-Las-Palmas-December-20-2023-La-Liga,summary,home,1993-05-20
Yuri Berchiche,17.0,ESP,Left Back,33-313,90,0,0,0,0,1,0,0,0,3,1,0,2,2,0,0,,,"Wednesday December 20, 2023",Athletic Club,Las Palmas,1-0,https://fbref.com/en/matches/1b8fc92b/Athletic-Club-Las-Palmas-December-20-2023-La-Liga,summary,home,1990-02-09
Aitor Paredes,4.0,ESP,Centre-Back,23-235,90,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,,,"Wednesday December 20, 2023",Athletic Club,Las Palmas,1-0,https://fbref.com/en/matches/1b8fc92b/Athletic-Club-Las-Palmas-December-20-2023-La-Liga,summary,home,2000-04-28
Daniel Vivian,3.0,ESP,Centre-Back,24-158,90,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,,,"Wednesday December 20, 2023",Athletic Club,Las Palmas,1-0,https://fbref.com/en/matches/1b8fc92b/Athletic-Club-Las-Palmas-December-20-2023-La-Liga,summary,home,1999-07-15
Inigo Lekue,15.0,ESP,Right Back,30-230,90,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,,,"Wednesday December 20, 2023",Athletic Club,Las Palmas,1-0,https://fbref.com/en/matches/1b8fc92b/Athletic-Club-Las-Palmas-December-20-2023-La-Liga,summary,home,1993-05-04
Unai Simon,1.0,ESP,Goalkeeper,26-192,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Wednesday December 20, 2023",Athletic Club,Las Palmas,1-0,https://fbref.com/en/matches/1b8fc92b/Athletic-Club-Las-Palmas-December-20-2023-La-Liga,summary,home,1997-06-10
16 Players,,,,,990,1,0,0,1,19,10,1,0,12,9,3,26,9,11,0,,,"Wednesday December 20, 2023",Athletic Club,Las Palmas,1-0,https://fbref.com/en/matches/1b8fc92b/Athletic-Club-Las-Palmas-December-20-2023-La-Liga,summary,home,
Sory Kaba,16.0,GUI,Forward,28-145,58,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,,,"Wednesday December 20, 2023",Athletic Club,Las Palmas,1-0,https://fbref.com/en/matches/1b8fc92b/Athletic-Club-Las-Palmas-December-20-2023-La-Liga,summary,away,1995-07-28
Sandro Ramirez,9.0,ESP,Forward / Midfielder,28-164,32,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,,,"Wednesday December 20, 2023",Athletic Club,Las Palmas,1-0,https://fbref.com/en/matches/1b8fc92b/Athletic-Club-Las-Palmas-December-20-2023-La-Liga,summary,away,1995-07-08
Munir El Haddadi,17.0,MAR,Left Midfielder,28-110,89,0,0,0,0,2,0,0,0,0,3,0,3,1,0,0,,,"Wednesday December 20, 2023",Athletic Club,Las Palmas,1-0,https://fbref.com/en/matches/1b8fc92b/Athletic-Club-Las-Palmas-December-20-2023-La-Liga,summary,away,1995-08-31
Alex Suarez,4.0,ESP,Defender,30-277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Wednesday December 20, 2023",Athletic Club,Las Palmas,1-0,https://fbref.com/en/matches/1b8fc92b/Athletic-Club-Las-Palmas-December-20-2023-La-Liga,summary,away,1993-03-18
Maximo Perrone,8.0,ARG,Central Midfielder,20-347,90,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,,,"Wednesday December 20, 2023",Athletic Club,Las Palmas,1-0,https://fbref.com/en/matches/1b8fc92b/Athletic-Club-Las-Palmas-December-20-2023-La-Liga,summary,away,2003-01-07
Javier Munoz,5.0,ESP,Central Midfielder,28-295,90,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,,,"Wednesday December 20, 2023",Athletic Club,Las Palmas,1-0,https://fbref.com/en/matches/1b8fc92b/Athletic-Club-Las-Palmas-December-20-2023-La-Liga,summary,away,1995-02-27
Enzo Loiodice,12.0,FRA,Central Midfielder,23-023,90,0,0,0,0,0,0,0,0,1,3,0,1,1,0,0,,,"Wednesday December 20, 2023",Athletic Club,Las Palmas,1-0,https://fbref.com/en/matches/1b8fc92b/Athletic-Club-Las-Palmas-December-20-2023-La-Liga,summary,away,2000-11-26
Marvin,2.0,ESP,Right Midfielder,23-170,77,0,0,0,0,1,0,0,0,4,1,0,3,0,0,0,,,"Wednesday December 20, 2023",Athletic Club,Las Palmas,1-0,https://fbref.com/en/matches/1b8fc92b/Athletic-Club-Las-Palmas-December-20-2023-La-Liga,summary,away,2000-07-01
Omenuke Mfulu,22.0,COD,Defender / Midfielder,29-275,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Wednesday December 20, 2023",Athletic Club,Las Palmas,1-0,https://fbref.com/en/matches/1b8fc92b/Athletic-Club-Las-Palmas-December-20-2023-La-Liga,summary,away,1994-03-20
Sergi Cardona,3.0,ESP,Left Back,24-165,90,0,0,0,0,1,0,1,0,1,1,0,3,0,2,0,,,"Wednesday December 20, 2023",Athletic Club,Las Palmas,1-0,https://fbref.com/en/matches/1b8fc92b/Athletic-Club-Las-Palmas-December-20-2023-La-Liga,summary,away,1999-07-07
Mika Marmol,15.0,ESP,Centre-Back,22-172,90,0,0,0,0,0,0,0,0,2,1,0,0,2,2,0,,,"Wednesday December 20, 2023",Athletic Club,Las Palmas,1-0,https://fbref.com/en/matches/1b8fc92b/Athletic-Club-Las-Palmas-December-20-2023-La-Liga,summary,away,2001-06-30
Saul Coco,23.0,EQG,Centre-Back,24-314,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Wednesday December 20, 2023",Athletic Club,Las Palmas,1-0,https://fbref.com/en/matches/1b8fc92b/Athletic-Club-Las-Palmas-December-20-2023-La-Liga,summary,away,1999-02-08
Julian Araujo,28.0,MEX,Right Back,22-129,90,0,0,0,0,0,0,1,0,1,0,0,2,1,2,0,,,"Wednesday December 20, 2023",Athletic Club,Las Palmas,1-0,https://fbref.com/en/matches/1b8fc92b/Athletic-Club-Las-Palmas-December-20-2023-La-Liga,summary,away,2001-08-13
Alvaro Valles,13.0,ESP,Goalkeeper,26-148,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Wednesday December 20, 2023",Athletic Club,Las Palmas,1-0,https://fbref.com/en/matches/1b8fc92b/Athletic-Club-Las-Palmas-December-20-2023-La-Liga,summary,away,1997-07-24
14 Players,,,,,990,0,0,0,0,5,1,3,0,11,11,4,13,10,8,0,,,"Wednesday December 20, 2023",Athletic Club,Las Palmas,1-0,https://fbref.com/en/matches/1b8fc92b/Athletic-Club-Las-Palmas-December-20-2023-La-Liga,summary,away,
Alexander Sorloth,11.0,NOR,Forward,28-015,90,0,1,0,0,2,1,0,0,3,1,0,0,0,0,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,home,1995-12-04
Alex Baena,16.0,ESP,Forward,22-153,87,0,0,0,0,2,1,1,0,2,2,0,1,0,0,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,home,2001-07-19
Manu Trigueros,14.0,ESP,Midfielder,32-064,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,home,1991-10-16
Alberto Moreno,18.0,ESP,Left Midfielder,31-168,59,0,0,0,0,0,0,0,0,1,1,0,1,2,2,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,home,1992-07-03
Jose Luis Morales,15.0,ESP,Forward / Midfielder,36-150,31,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,home,1987-07-22
Daniel Parejo,10.0,ESP,Central Midfielder,34-248,90,1,0,1,1,1,1,0,0,0,2,0,2,2,1,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,home,1989-04-16
Santi Comesana,4.0,ESP,Central Midfielder,27-076,90,0,0,0,0,1,0,1,0,1,0,0,0,1,2,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,home,1996-10-03
Ilias Akhomach,27.0,MAR,Right Midfielder,19-248,88,0,0,0,0,1,1,0,0,3,1,0,2,0,0,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,home,2004-04-15
Ramon Terrats,20.0,ESP,Midfielder,23-063,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,home,2000-10-17
Alfonso Pedraza,24.0,ESP,Left Back,27-255,21,1,0,0,0,2,2,0,0,0,1,0,2,0,1,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,home,1996-04-08
Carlos Romero,37.0,ESP,Defender,22-052,69,0,0,0,0,1,1,0,0,0,2,0,4,3,0,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,home,2001-10-29
Aissa Mandi,23.0,ALG,Centre-Back,32-059,90,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,home,1991-10-22
Raul Albiol,3.0,ESP,Centre-Back,38-107,59,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,home,1985-09-04
Jorge Cuenca,5.0,ESP,Defender,24-033,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,home,1999-11-16
Adria Altimira,26.0,ESP,Right Back,22-267,90,0,0,0,0,0,0,0,0,4,1,0,1,3,1,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,home,2001-03-28
Filip Jorgensen,13.0,DEN,Goalkeeper,21-248,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,home,2002-04-16
16 Players,,,,,990,3,1,1,1,12,8,2,0,16,14,0,14,12,9,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,home,
Jorgen Strand Larsen,18.0,NOR,Forward,23-317,90,1,0,0,0,2,2,0,0,2,1,0,1,1,1,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,away,2000-02-05
Anastasios Douvikas,12.0,GRE,Forward,24-140,90,1,0,0,0,2,1,1,0,1,1,0,0,1,0,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,away,1999-08-01
Franco Cervi,11.0,ARG,Left Midfielder,29-208,81,0,0,0,0,3,1,0,0,0,4,0,1,6,3,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,away,1994-05-26
Jonathan Bamba,17.0,CIV,Forward / Midfielder,27-269,9,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,away,1996-03-25
Renato Tapia,5.0,PER,Central Midfielder,28-145,90,0,0,0,0,4,0,0,0,2,2,0,0,4,2,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,away,1995-07-27
Carlos Dotor,6.0,ESP,Central Midfielder,22-280,90,0,0,0,0,1,0,0,0,1,3,0,2,0,1,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,away,2001-03-15
Luca de la Torre,14.0,USA,Right Midfielder,25-211,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,away,1998-05-23
Oscar Mingueza,3.0,ESP,Defender / Midfielder,24-221,45,0,0,0,0,0,0,1,0,1,0,0,11,0,0,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,away,1999-05-13
Mihailo Ristic,21.0,SRB,Left Back,28-050,45,0,0,0,0,0,0,0,0,0,2,0,4,2,0,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,away,1995-10-31
Manu Sanchez,23.0,ESP,Defender,23-118,45,0,1,0,0,1,1,1,0,2,0,0,6,1,0,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,away,2000-08-23
Unai Nunez,4.0,ESP,Centre-Back,26-324,90,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,away,1997-01-30
Carl Starfelt,2.0,SWE,Centre-Back,28-202,45,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,away,1995-06-01
Carlos Dominguez,28.0,ESP,Defender,22-312,45,0,0,0,0,1,0,0,0,1,1,0,1,0,3,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,away,2001-02-10
Kevin Vazquez,20.0,ESP,Right Back,30-272,85,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,away,1993-03-23
Miguel Rodriguez,29.0,ESP,Midfielder,20-235,5,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,away,2003-04-29
Vicente Guaita,25.0,ESP,Goalkeeper,36-344,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,away,1987-01-09
16 Players,,,,,990,2,1,0,0,15,5,4,0,15,16,0,29,19,12,0,,,"Wednesday December 20, 2023",Villarreal,Celta Vigo,3-2,https://fbref.com/en/matches/9f6ecef6/Villarreal-Celta-Vigo-December-20-2023-La-Liga,summary,away,
Willian Jose,12.0,BRA,Forward,32-028,65,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,,,"Thursday December 21, 2023",Real Betis,Girona,1-1,https://fbref.com/en/matches/ce152000/Real-Betis-Girona-December-21-2023-La-Liga,summary,home,1991-11-22
Borja Iglesias,9.0,ESP,Forward,30-338,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,"Thursday December 21, 2023",Real Betis,Girona,1-1,https://fbref.com/en/matches/ce152000/Real-Betis-Girona-December-21-2023-La-Liga,summary,home,1993-01-17
Ayoze Perez,10.0,ESP,Attacking Midfielder,30-145,90,0,0,0,0,3,1,0,0,1,2,0,2,0,1,0,,,"Thursday December 21, 2023",Real Betis,Girona,1-1,https://fbref.com/en/matches/ce152000/Real-Betis-Girona-December-21-2023-La-Liga,summary,home,1993-07-29
Rodri,17.0,ESP,Attacking Midfielder,23-219,65,0,0,0,0,2,0,0,0,0,1,0,0,3,1,0,,,"Thursday December 21, 2023",Real Betis,Girona,1-1,https://fbref.com/en/matches/ce152000/Real-Betis-Girona-December-21-2023-La-Liga,summary,home,2000-05-15
Abde Ezzalzouli,7.0,MAR,Forward / Midfielder,22-004,25,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,,,"Thursday December 21, 2023",Real Betis,Girona,1-1,https://fbref.com/en/matches/ce152000/Real-Betis-Girona-December-21-2023-La-Liga,summary,home,2001-12-17
Assane Diao,38.0,SEN,Attacking Midfielder,18-105,90,0,0,0,0,3,0,0,0,0,2,0,3,2,1,0,,,"Thursday December 21, 2023",Real Betis,Girona,1-1,https://fbref.com/en/matches/ce152000/Real-Betis-Girona-December-21-2023-La-Liga,summary,home,2005-09-07
Marc Roca,21.0,ESP,Defensive Midfielder,27-025,65,0,0,0,0,1,0,1,0,2,0,0,2,3,2,0,,,"Thursday December 21, 2023",Real Betis,Girona,1-1,https://fbref.com/en/matches/ce152000/Real-Betis-Girona-December-21-2023-La-Liga,summary,home,1996-11-25
Sergi Altimira,27.0,ESP,Midfielder,22-118,25,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,"Thursday December 21, 2023",Real Betis,Girona,1-1,https://fbref.com/en/matches/ce152000/Real-Betis-Girona-December-21-2023-La-Liga,summary,home,2001-08-24
Andres Guardado,18.0,MEX,Defensive Midfielder,37-084,45,0,0,0,0,0,0,1,0,1,0,0,4,0,2,0,,,"Thursday December 21, 2023",Real Betis,Girona,1-1,https://fbref.com/en/matches/ce152000/Real-Betis-Girona-December-21-2023-La-Liga,summary,home,1986-09-28
William Carvalho,14.0,POR,Midfielder,31-258,45,0,1,0,0,2,1,0,0,0,0,0,0,2,0,0,,,"Thursday December 21, 2023",Real Betis,Girona,1-1,https://fbref.com/en/matches/ce152000/Real-Betis-Girona-December-21-2023-La-Liga,summary,home,1992-04-06
Juan Miranda,3.0,ESP,Left Back,23-336,90,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,,,"Thursday December 21, 2023",Real Betis,Girona,1-1,https://fbref.com/en/matches/ce152000/Real-Betis-Girona-December-21-2023-La-Liga,summary,home,2000-01-18
Chadi Riad,28.0,MAR,Centre-Back,20-187,90,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,,,"Thursday December 21, 2023",Real Betis,Girona,1-1,https://fbref.com/en/matches/ce152000/Real-Betis-Girona-December-21-2023-La-Liga,summary,home,2003-06-16
German Pezzella,6.0,ARG,Centre-Back,32-177,90,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,"Thursday December 21, 2023",Real Betis,Girona,1-1,https://fbref.com/en/matches/ce152000/Real-Betis-Girona-December-21-2023-La-Liga,summary,home,1991-06-27
Hector Bellerin,2.0,ESP,Right Back,28-277,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Thursday December 21, 2023",Real Betis,Girona,1-1,https://fbref.com/en/matches/ce152000/Real-Betis-Girona-December-21-2023-La-Liga,summary,home,1995-03-19
Aitor Ruibal,24.0,ESP,Defender / Forward,27-274,76,0,0,0,0,2,0,0,0,1,0,0,3,7,2,0,,,"Thursday December 21, 2023",Real Betis,Girona,1-1,https://fbref.com/en/matches/ce152000/Real-Betis-Girona-December-21-2023-La-Liga,summary,home,1996-03-21
Rui Silva,13.0,POR,Goalkeeper,29-317,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Thursday December 21, 2023",Real Betis,Girona,1-1,https://fbref.com/en/matches/ce152000/Real-Betis-Girona-December-21-2023-La-Liga,summary,home,1994-02-06
16 Players,,,,,990,1,1,0,0,21,4,2,0,6,9,1,20,21,11,0,,,"Thursday December 21, 2023",Real Betis,Girona,1-1,https://fbref.com/en/matches/ce152000/Real-Betis-Girona-December-21-2023-La-Liga,summary,home,
Artem Dovbyk,9.0,UKR,Forward,26-183,63,1,0,1,1,1,1,1,0,1,1,2,0,0,0,0,,,"Thursday December 21, 2023",Real Betis,Girona,1-1,https://fbref.com/en/matches/ce152000/Real-Betis-Girona-December-21-2023-La-Liga,summary,away,1997-06-20
Cristhian Stuani,7.0,URU,Forward / Midfielder,37-070,27,0,0,0,0,2,1,0,0,1,0,0,0,2,0,0,,,"Thursday December 21, 2023",Real Betis,Girona,1-1,https://fbref.com/en/matches/ce152000/Real-Betis-Girona-December-21-2023-La-Liga,summary,away,1986-10-12
Savio,16.0,BRA,Attacking Midfielder,19-255,78,0,0,0,0,2,1,0,0,0,1,0,3,0,2,0,,,"Thursday December 21, 2023",Real Betis,Girona,1-1,https://fbref.com/en/matches/ce152000/Real-Betis-Girona-December-21-2023-La-Liga,summary,away,2004-04-09
Jhon Solis,22.0,COL,Midfielder,19-079,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,"Thursday December 21, 2023",Real Betis,Girona,1-1,https://fbref.com/en/matches/ce152000/Real-Betis-Girona-December-21-2023-La-Liga,summary,away,2004-10-01
Pablo Torre,18.0,ESP,Attacking Midfielder,20-262,64,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,,,"Thursday December 21, 2023",Real Betis,Girona,1-1,https://fbref.com/en/matches/ce152000/Real-Betis-Girona-December-21-2023-La-Liga,summary,away,2003-04-03
Portu,24.0,ESP,Forward / Midfielder,31-214,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,"Thursday December 21, 2023",Real Betis,Girona,1-1,https://fbref.com/en/matches/ce152000/Real-Betis-Girona-December-21-2023-La-Liga,summary,away,1992-05-19
Yan Couto,20.0,BRA,Attacking Midfielder,21-201,78,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,,,"Thursday December 21, 2023",Real Betis,Girona,1-1,https://fbref.com/en/matches/ce152000/Real-Betis-Girona-December-21-2023-La-Liga,summary,away,2002-06-02
