Player,#,Nation,Pos,Age,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_TklW,Performance_Int,Performance_OG,Performance_PKwon,Performance_PKcon,match_date,home_team,away_team,score,match_url,stat_type,squad_side,Birthdate
Niklas Sule,25.0,GER,Centre-Back,28-167,90,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,"Saturday February 17, 2024",Wolfsburg,Dortmund,1-1,"Wolfsburg, Germany",summary,away,1995-09-02
Julian Ryerson,26.0,NOR,Right Back,26-092,90,0,0,0,0,1,1,0,0,1,3,0,0,2,0,0,,,"Saturday February 17, 2024",Wolfsburg,Dortmund,1-1,"Wolfsburg, Germany",summary,away,1997-11-16
Gregor Kobel,1.0,SUI,Goalkeeper,26-073,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday February 17, 2024",Wolfsburg,Dortmund,1-1,"Wolfsburg, Germany",summary,away,1997-12-06
14 Players,,,,,990,1,1,0,0,12,5,1,0,5,18,3,8,8,6,0,,,"Saturday February 17, 2024",Wolfsburg,Dortmund,1-1,"Wolfsburg, Germany",summary,away,
Karim Onisiwo,9.0,AUT,Forward,31-337,82,0,0,0,0,1,0,0,0,2,2,0,1,0,0,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,home,1992-03-16
Ludovic Ajorque,17.0,FRA,Forward,29-357,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,home,1994-02-24
Lee Jae-sung,7.0,KOR,Forward,31-191,89,0,0,0,0,3,0,1,0,1,0,1,1,1,1,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,home,1992-08-09
Merveille Papela,24.0,GER,Midfielder,23-030,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,home,2001-01-18
Brajan Gruda,43.0,GER,Forward,19-262,82,0,0,0,0,2,0,0,0,1,0,1,2,2,0,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,home,2004-05-29
Jessic Ngankam,11.0,GER,Forward,23-212,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,home,2000-07-19
Anthony Caci,19.0,FRA,Left Midfielder,26-231,90,0,0,0,0,2,1,0,0,1,2,0,3,1,2,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,home,1997-06-30
Nadiem Amiri,18.0,GER,Central Midfielder,27-113,90,0,1,0,1,4,1,0,0,0,2,0,9,2,2,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,home,1996-10-25
Leandro Barreiro Martins,8.0,LUX,Central Midfielder,24-045,90,0,0,0,0,2,1,0,0,2,2,0,0,0,0,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,home,2000-01-02
Phillipp Mwene,2.0,AUT,Right Midfielder,30-019,90,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,home,1994-01-28
Andreas Hanche-Olsen,25.0,NOR,Centre-Back,27-031,77,0,0,0,0,1,0,0,0,1,2,0,0,0,2,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,home,1997-01-16
Josuha Guilavogui,23.0,FRA,Defender / Midfielder,33-151,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,home,1990-09-18
Sepp van den Berg,3.0,NED,Centre-Back,22-059,90,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,home,2001-12-19
Dominik Kohr,31.0,GER,Centre-Back,30-017,90,0,0,0,0,1,0,1,0,0,2,0,0,1,4,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,home,1994-01-30
Robin Zentner,27.0,GER,Goalkeeper,29-112,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,home,1994-10-27
15 Players,,,,,990,1,1,0,1,18,4,3,0,8,14,2,23,8,12,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,home,
Phillip Tietz,21.0,GER,Forward,26-223,45,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,away,1997-07-08
Pep Biel,11.0,ESP,Forward / Midfielder,27-165,45,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,away,1996-09-03
Ermedin Demirovic,9.0,BIH,Forward,25-329,90,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,away,1998-03-25
Ruben Vargas,16.0,SUI,Forward,25-196,90,0,0,0,0,2,1,0,0,2,1,1,3,0,1,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,away,1998-08-04
Elvis Rexhbecaj,8.0,KVX,Central Midfielder,26-108,73,0,0,0,0,2,0,0,0,0,3,0,1,1,0,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,away,1997-11-01
Mads Pedersen,3.0,DEN,Defender / Midfielder,27-169,16,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,away,1996-08-31
Arne Engels,27.0,BEL,Central Midfielder,20-162,87,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,away,2003-09-07
Arne Maier,10.0,GER,Midfielder,25-040,3,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,away,1999-01-07
Kristijan Jakic,17.0,CRO,Defensive Midfielder,26-279,90,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,away,1997-05-13
Iago,22.0,BRA,Left Back,26-331,89,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,away,1997-03-23
Sven Michel,20.0,GER,Forward / Midfielder,33-217,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,away,1990-07-14
Ohis Felix Uduokhai,19.0,GER,Centre-Back,26-161,90,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,away,1997-09-08
Jeffrey Gouweleeuw,6.0,NED,Centre-Back,32-222,90,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,away,1991-07-09
Kevin Mbabu,43.0,SUI,Right Back,28-304,73,0,0,0,0,0,0,0,0,3,2,0,1,2,1,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,away,1995-04-19
Robert Gumny,2.0,POL,Defender,25-258,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,away,1998-06-04
Finn Dahmen,1.0,GER,Goalkeeper,25-327,90,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,away,1998-03-27
16 Players,,,,,989,0,0,0,0,10,3,2,1,16,7,1,18,10,8,0,,,"Saturday February 17, 2024",Mainz 05,Augsburg,1-0,"Mainz, Germany",summary,away,
Sebastian Polter,40.0,GER,Forward,32-322,90,0,0,0,0,4,0,0,0,3,2,1,2,0,0,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,home,1991-03-31
Luca Pfeiffer,24.0,GER,Forward,27-181,73,0,0,0,0,4,4,0,0,0,0,1,0,1,0,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,home,1996-08-19
Aaron Seydel,22.0,GER,Forward,28-010,17,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,home,1996-02-06
Julian Justvan,17.0,GER,Attacking Midfielder,25-321,90,0,0,0,0,3,1,1,0,1,1,0,10,0,0,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,home,1998-04-01
Emir Karic,19.0,BIH,Defensive Midfielder,26-253,73,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,home,1997-06-08
Fabio Torsiello,42.0,ITA,Forward,19-015,17,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,home,2005-02-01
Fabian Holland,32.0,GER,Defensive Midfielder,33-221,90,0,0,0,0,0,0,0,0,1,2,0,2,1,0,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,home,1990-07-11
Marvin Mehlem,6.0,GER,Defensive Midfielder,26-159,85,0,0,0,0,0,0,0,0,1,3,2,0,1,0,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,home,1997-09-11
Fabian Schnellhardt,8.0,GER,Midfielder,30-036,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,home,1994-01-12
Matthias Bader,26.0,GER,Defensive Midfielder,26-245,90,0,0,0,0,0,0,0,0,2,1,0,3,1,0,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,home,1997-06-16
Christoph Klarer,14.0,AUT,Centre-Back,23-248,45,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,home,2000-06-12
Fabian Nurnberger,15.0,BUL,Defender / Midfielder,24-204,45,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,home,1999-07-28
Klaus Gjasula,23.0,ALB,Centre-Back,34-065,85,0,0,0,0,1,0,0,0,3,1,0,1,0,1,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,home,1989-12-13
Oscar Vilhelmsson,29.0,SWE,Forward,20-138,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,home,2003-10-01
Christoph Zimmermann,4.0,GER,Centre-Back,31-036,90,0,0,0,0,1,0,1,0,1,1,0,0,0,3,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,home,1993-01-11
Marcel Schuhen,1.0,GER,Goalkeeper,31-035,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,home,1993-01-12
17 Players,,,,,990,1,1,0,0,20,8,4,0,15,13,6,22,4,5,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,home,
Serhou Guirassy,9.0,GUI,Forward,27-342,62,1,0,0,0,1,1,0,0,1,3,0,0,0,0,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,away,1996-03-11
Enzo Millot,8.0,FRA,Midfielder,21-215,28,0,0,0,0,1,1,0,0,2,0,0,0,1,1,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,away,2002-07-16
Chris Fuhrich,27.0,GER,Attacking Midfielder,26-039,71,0,0,0,0,1,1,1,0,1,2,0,4,0,0,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,away,1998-01-08
Jeong Woo-yeong,10.0,KOR,Forward / Midfielder,24-150,19,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,away,1999-09-19
Deniz Undav,26.0,GER,Attacking Midfielder,27-213,80,0,0,0,0,3,0,0,0,3,1,1,1,0,1,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,away,1996-07-17
Mahmoud Dahoud,5.0,GER,Midfielder,28-047,10,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,away,1995-12-31
Jamie Leweling,18.0,GER,Attacking Midfielder,22-356,45,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,away,2001-02-25
Josha Vagnoman,4.0,GER,Defender / Midfielder,23-068,45,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,away,2000-12-09
Angelo Stiller,6.0,GER,Defensive Midfielder,22-319,90,0,0,0,0,0,0,0,0,1,3,0,1,0,1,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,away,2001-04-04
Atakan Karazor,16.0,TUR,Defensive Midfielder,27-127,90,0,0,0,0,1,0,1,0,1,5,0,0,4,1,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,away,1996-10-11
Maximilian Mittelstadt,7.0,GER,Left Back,26-336,80,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,away,1997-03-18
Leonidas Stergiou,20.0,SUI,Defender,21-351,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,away,2002-03-03
Hiroki Ito,21.0,JPN,Centre-Back,24-281,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,away,1999-05-11
Waldemar Anton,2.0,GER,Centre-Back,27-212,90,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,away,1996-07-18
Pascal Stenzel,15.0,GER,Right Back,27-334,44,0,0,0,0,1,0,2,1,2,0,0,1,0,0,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,away,1996-03-19
Fabian Bredlow,1.0,GER,Goalkeeper,28-352,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,away,1995-03-01
16 Players,,,,,944,2,1,0,0,13,4,5,1,14,14,2,10,8,7,0,,,"Saturday February 17, 2024",Darmstadt 98,Stuttgart,1-2,"Darmstadt, Germany",summary,away,
Tim Kleindienst,10.0,GER,Forward,28-170,90,1,0,0,0,2,1,0,0,2,0,0,0,0,0,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,home,1995-08-30
Jan-Niklas Beste,37.0,GER,Attacking Midfielder,25-044,75,0,0,0,0,0,0,0,0,1,0,0,5,3,0,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,home,1999-01-03
Florian Pick,17.0,GER,Forward / Midfielder,28-162,15,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,home,1995-09-07
Adrian Beck,21.0,GER,Attacking Midfielder,26-253,45,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,home,1997-06-09
Nikola Dovedan,20.0,AUT,Forward / Midfielder,29-226,45,0,1,0,0,1,1,0,0,0,2,0,2,1,0,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,home,1994-07-05
Eren Dinkci,8.0,GER,Attacking Midfielder,22-066,75,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,home,2001-12-12
Marnon Busch,2.0,GER,Defender / Midfielder,29-071,15,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,home,1994-12-07
Lennard Maloney,33.0,USA,Defensive Midfielder,24-132,90,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,home,1999-10-08
Jan Schoppner,3.0,GER,Defensive Midfielder,24-250,62,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,home,1999-06-11
Kevin Sessa,16.0,GER,Midfielder,23-226,28,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,home,2000-07-04
Jonas Fohrenbach,19.0,GER,Left Back,28-022,90,0,0,0,0,0,0,1,0,3,0,0,4,0,1,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,home,1996-01-25
Benedikt Gimber,5.0,GER,Centre-Back,26-363,81,0,0,0,0,1,1,1,0,2,0,0,0,0,1,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,home,1997-02-18
Marvin Pieringer,18.0,GER,Forward,24-136,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,home,1999-10-03
Patrick Mainka,6.0,GER,Centre-Back,29-103,90,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,home,1994-11-05
Omar Traore,23.0,GER,Right Back,26-013,90,0,0,0,0,1,0,0,0,1,3,0,2,1,2,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,home,1998-02-03
Kevin Muller,1.0,GER,Goalkeeper,32-339,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,home,1991-03-15
16 Players,,,,,990,1,1,0,0,6,3,2,0,15,5,0,22,13,9,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,home,
Amine Adli,21.0,MAR,Forward,23-283,87,1,1,0,0,2,1,0,0,1,2,1,1,2,0,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,away,2000-05-09
Edmond Tapsoba,12.0,BFA,Defender,25-015,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,away,1999-02-01
Patrik Schick,14.0,CZE,Forward,28-024,73,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,away,1996-01-23
Borja Iglesias,9.0,ESP,Forward,31-031,17,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,away,1993-01-16
Florian Wirtz,10.0,GER,Attacking Midfielder,20-290,87,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,away,2003-05-03
Jonas Hofmann,7.0,GER,Midfielder,31-218,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,away,1992-07-12
Alex Grimaldo,20.0,ESP,Defensive Midfielder,28-150,90,0,0,0,0,1,0,0,0,1,1,0,12,3,3,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,away,1995-09-19
Robert Andrich,8.0,GER,Defensive Midfielder,29-148,90,0,0,0,0,2,0,1,0,0,0,0,0,2,1,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,away,1994-09-21
Granit Xhaka,34.0,SUI,Defensive Midfielder,31-143,90,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,away,1992-09-25
Jeremie Frimpong,30.0,NED,Defensive Midfielder,23-069,88,1,0,0,0,6,1,0,0,1,2,0,3,0,0,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,away,2000-12-09
Nathan Tella,19.0,NGA,Forward / Midfielder,24-227,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,away,1999-07-04
Piero Hincapie,3.0,ECU,Centre-Back,22-039,90,0,0,0,0,1,0,0,0,1,2,0,0,3,1,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,away,2002-01-08
Jonathan Tah,4.0,GER,Centre-Back,28-006,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,away,1996-02-10
Josip Stanisic,2.0,CRO,Centre-Back,23-321,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,away,2000-03-31
Lukas Hradecky,1.0,FIN,Goalkeeper,34-085,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,away,1989-11-23
15 Players,,,,,990,2,2,0,0,18,3,1,0,5,15,1,16,13,7,0,,,"Saturday February 17, 2024",Heidenheim,Leverkusen,1-2,"Heidenheim an der Brenz, Germany",summary,away,
Yussuf Poulsen,9.0,DEN,Forward,29-247,66,0,1,0,0,2,0,0,0,1,2,0,0,0,0,0,,,"Saturday February 17, 2024",RB Leipzig,Mönchengladbach,2-0,"Leipzig, Germany",summary,home,1994-06-15
Benjamin Sesko,30.0,SVN,Forward,20-262,24,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,,,"Saturday February 17, 2024",RB Leipzig,Mönchengladbach,2-0,"Leipzig, Germany",summary,home,2003-05-30
Lois Openda,17.0,BEL,Forward,24-001,90,1,0,0,0,2,1,0,0,0,1,1,3,0,0,0,,,"Saturday February 17, 2024",RB Leipzig,Mönchengladbach,2-0,"Leipzig, Germany",summary,home,2000-02-15
Xavi Simons,20.0,NED,Left Winger,20-302,90,1,0,0,0,4,3,0,0,1,5,0,4,3,1,0,,,"Saturday February 17, 2024",RB Leipzig,Mönchengladbach,2-0,"Leipzig, Germany",summary,home,2003-04-21
Dani Olmo,7.0,ESP,Right Winger,25-286,77,0,0,0,0,2,1,0,0,0,2,0,1,0,0,0,,,"Saturday February 17, 2024",RB Leipzig,Mönchengladbach,2-0,"Leipzig, Germany",summary,home,1998-05-06
Christoph Baumgartner,14.0,AUT,Forward / Midfielder,24-200,13,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,,,"Saturday February 17, 2024",RB Leipzig,Mönchengladbach,2-0,"Leipzig, Germany",summary,home,1999-07-31
Xaver Schlager,24.0,AUT,Central Midfielder,26-142,90,0,1,0,0,0,0,1,0,2,1,0,0,1,1,0,,,"Saturday February 17, 2024",RB Leipzig,Mönchengladbach,2-0,"Leipzig, Germany",summary,home,1997-09-27
Amadou Haidara,8.0,MLI,Central Midfielder,26-017,66,0,0,0,0,1,1,0,0,1,0,0,1,2,1,0,,,"Saturday February 17, 2024",RB Leipzig,Mönchengladbach,2-0,"Leipzig, Germany",summary,home,1998-01-30
Nicolas Seiwald,13.0,AUT,Midfielder,22-289,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,"Saturday February 17, 2024",RB Leipzig,Mönchengladbach,2-0,"Leipzig, Germany",summary,home,2001-05-03
David Raum,22.0,GER,Left Back,25-301,77,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,,,"Saturday February 17, 2024",RB Leipzig,Mönchengladbach,2-0,"Leipzig, Germany",summary,home,1998-04-22
Castello Lukeba,23.0,FRA,Defender,21-062,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,"Saturday February 17, 2024",RB Leipzig,Mönchengladbach,2-0,"Leipzig, Germany",summary,home,2002-12-16
Willi Orban,4.0,HUN,Centre-Back,31-106,90,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,,,"Saturday February 17, 2024",RB Leipzig,Mönchengladbach,2-0,"Leipzig, Germany",summary,home,1992-11-01
Lukas Klostermann,16.0,GER,Centre-Back,27-259,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday February 17, 2024",RB Leipzig,Mönchengladbach,2-0,"Leipzig, Germany",summary,home,1996-06-02
