Player,#,Nation,Pos,Age,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_TklW,Performance_Int,Performance_OG,Performance_PKwon,Performance_PKcon,match_date,home_team,away_team,score,match_url,stat_type,squad_side,Birthdate
Dodi Lukebakio,14,BEL,Left Winger,25-133,45,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,,,"Saturday February 4, 2023",Eintracht Frankfurt,Hertha BSC,Mar-00,"Frankfurt, Germany",summary,away,9/24/1997
Jessic Ngankam,24,GER,Forward,22-199,45,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,,,"Saturday February 4, 2023",Eintracht Frankfurt,Hertha BSC,Mar-00,"Frankfurt, Germany",summary,away,7/19/2000
Jean-Paul Boetius,10,SUR,Attacking Midfielder,28-319,45,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,,,"Saturday February 4, 2023",Eintracht Frankfurt,Hertha BSC,Mar-00,"Frankfurt, Germany",summary,away,3/22/1994
Tolga Cigerci,6,TUR,Midfielder,30-318,45,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,,,"Saturday February 4, 2023",Eintracht Frankfurt,Hertha BSC,Mar-00,"Frankfurt, Germany",summary,away,3/22/1992
Suat Serdar,8,GER,Attacking Midfielder,25-299,90,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,,,"Saturday February 4, 2023",Eintracht Frankfurt,Hertha BSC,Mar-00,"Frankfurt, Germany",summary,away,4/11/1997
Marco Richter,23,GER,Right Winger,25-072,90,0,0,0,0,3,0,0,0,2,1,0,2,2,2,0,,,"Saturday February 4, 2023",Eintracht Frankfurt,Hertha BSC,Mar-00,"Frankfurt, Germany",summary,away,11/24/1997
Lucas Tousart,29,FRA,Defensive Midfielder,25-281,79,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,,,"Saturday February 4, 2023",Eintracht Frankfurt,Hertha BSC,Mar-00,"Frankfurt, Germany",summary,away,4/29/1997
Kevin-Prince Boateng,27,GHA,Forward / Midfielder,35-335,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday February 4, 2023",Eintracht Frankfurt,Hertha BSC,Mar-00,"Frankfurt, Germany",summary,away,3/6/1987
Marvin Plattenhardt,21,GER,Left Back,31-009,90,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,,,"Saturday February 4, 2023",Eintracht Frankfurt,Hertha BSC,Mar-00,"Frankfurt, Germany",summary,away,1/26/1992
Marc-Oliver Kempf,20,GER,Centre-Back,28-007,90,0,0,0,0,1,0,0,0,1,0,0,0,1,4,0,,,"Saturday February 4, 2023",Eintracht Frankfurt,Hertha BSC,Mar-00,"Frankfurt, Germany",summary,away,1/28/1995
Filip Uremovic,5,CRO,Centre-Back,25-358,90,0,0,0,0,1,0,0,0,2,1,0,0,0,2,0,,,"Saturday February 4, 2023",Eintracht Frankfurt,Hertha BSC,Mar-00,"Frankfurt, Germany",summary,away,2/11/1997
Jonjoe Kenny,16,ENG,Right Back,25-326,45,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,,,"Saturday February 4, 2023",Eintracht Frankfurt,Hertha BSC,Mar-00,"Frankfurt, Germany",summary,away,3/15/1997
Maximilian Mittelstadt,17,GER,Defender / Midfielder,25-323,45,0,0,0,0,0,0,1,0,1,1,0,2,2,2,0,,,"Saturday February 4, 2023",Eintracht Frankfurt,Hertha BSC,Mar-00,"Frankfurt, Germany",summary,away,3/18/1997
Oliver Christensen,1,DEN,Goalkeeper,23-319,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,"Saturday February 4, 2023",Eintracht Frankfurt,Hertha BSC,Mar-00,"Frankfurt, Germany",summary,away,3/22/1999
16 Players,,,,,990,0,0,0,0,15,3,2,0,10,11,2,10,11,18,0,,,"Saturday February 4, 2023",Eintracht Frankfurt,Hertha BSC,Mar-00,"Frankfurt, Germany",summary,away,
Steffen Tigges,21,GER,Forward,24-188,72,0,0,0,0,1,0,0,0,1,2,1,2,0,0,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,home,7/31/1998
Davie Selke,27,GER,Forward,28-015,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,home,1/20/1995
Tim Lemperle,25,GER,Forward,20-364,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,home,2/5/2002
Linton Maina,37,GER,Forward,23-226,84,0,0,0,0,2,0,0,0,0,2,0,4,0,0,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,home,6/23/1999
Sargis Adamyan,23,ARM,Forward / Midfielder,29-257,6,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,home,5/23/1993
Florian Kainz,11,AUT,Left Winger,30-103,72,0,0,0,0,1,0,0,0,1,3,0,8,0,1,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,home,10/23/1992
Jan Thielmann,29,GER,Defender / Forward,20-254,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,home,5/26/2002
Dejan Ljubicic,7,AUT,Right Winger,25-119,54,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,home,10/8/1997
Denis Huseinbasic,8,BIH,Midfielder,21-216,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,home,7/3/2001
Eric Martel,6,GER,Central Midfielder,20-281,90,0,0,0,0,1,0,1,0,2,0,0,1,1,2,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,home,4/29/2002
Ellyes Skhiri,28,TUN,Central Midfielder,27-270,90,0,0,0,0,1,0,0,0,1,0,0,0,2,5,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,home,5/10/1995
Jonas Hector,14,GER,Left Back,32-253,90,0,0,0,0,0,0,0,0,0,2,0,4,1,1,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,home,5/27/1990
Julian Chabot,24,GER,Centre-Back,24-357,90,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,home,2/12/1998
Timo Hubers,4,GER,Centre-Back,26-199,90,0,0,0,0,0,0,0,0,1,3,0,0,2,4,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,home,7/19/1996
Benno Schmitz,2,GER,Right Back,28-079,90,0,0,0,0,1,0,1,0,1,0,0,2,2,4,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,home,11/17/1994
Marvin Schwabe,20,GER,Goalkeeper,27-285,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,home,4/25/1995
16 Players,,,,,990,0,0,0,0,9,0,3,0,10,14,2,23,9,19,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,home,
Andre Silva,19,POR,Forward,27-090,82,0,0,0,0,2,1,0,0,2,3,2,0,0,0,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,away,11/6/1995
Yussuf Poulsen,9,DEN,Forward / Midfielder,28-234,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,away,6/15/1994
Timo Werner,11,GER,Attacking Midfielder,26-335,90,0,0,0,0,2,1,0,0,0,2,0,1,0,0,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,away,3/5/1996
Dominik Szoboszlai,17,HUN,Attacking Midfielder,22-102,67,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,away,10/24/2000
Emil Forsberg,10,SWE,Forward / Midfielder,31-104,23,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,away,10/23/1991
David Raum,22,GER,Defensive Midfielder,24-288,60,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,away,4/22/1998
Marcel Halstenberg,23,GER,Defender / Midfielder,31-130,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,away,9/27/1991
Xaver Schlager,24,AUT,Defensive Midfielder,25-129,82,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,away,9/28/1997
Amadou Haidara,8,MLI,Midfielder,25-004,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,away,1/31/1998
Konrad Laimer,27,AUT,Defensive Midfielder,25-253,90,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,away,5/27/1997
Benjamin Henrichs,39,GER,Defensive Midfielder,25-346,90,0,0,0,0,1,0,1,0,3,2,0,3,1,1,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,away,2/23/1997
Josko Gvardiol,32,CRO,Centre-Back,21-012,90,0,0,0,0,0,0,1,0,3,1,0,0,1,4,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,away,1/23/2002
Willi Orban,4,HUN,Centre-Back,30-093,90,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,away,11/2/1992
Lukas Klostermann,16,GER,Centre-Back,26-246,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,away,6/2/1996
Janis Blaswich,21,GER,Goalkeeper,31-278,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,away,5/2/1991
15 Players,,,,,990,0,0,0,0,7,2,4,0,15,10,3,7,11,10,0,,,"Saturday February 4, 2023",Köln,RB Leipzig,0-0,"Cologne, Germany",summary,away,
Marcus Thuram,10,FRA,Forward,25-182,88,0,0,0,0,3,0,0,0,0,2,1,1,2,0,0,,,"Saturday February 4, 2023",Mönchengladbach,Schalke 04,0-0,"Mönchengladbach, Germany",summary,home,8/6/1997
Hannes Wolf,11,AUT,Forward / Midfielder,23-294,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday February 4, 2023",Mönchengladbach,Schalke 04,0-0,"Mönchengladbach, Germany",summary,home,4/16/1999
Lars Stindl,13,GER,Attacking Midfielder,34-162,90,0,0,0,0,5,0,0,0,0,2,0,0,1,0,0,,,"Saturday February 4, 2023",Mönchengladbach,Schalke 04,0-0,"Mönchengladbach, Germany",summary,home,8/25/1988
Christoph Kramer,6,GER,Attacking Midfielder,31-350,90,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,,,"Saturday February 4, 2023",Mönchengladbach,Schalke 04,0-0,"Mönchengladbach, Germany",summary,home,2/19/1991
Jonas Hofmann,23,GER,Attacking Midfielder,30-205,90,0,0,0,0,1,0,1,0,2,2,0,12,1,0,0,,,"Saturday February 4, 2023",Mönchengladbach,Schalke 04,0-0,"Mönchengladbach, Germany",summary,home,7/13/1992
Manu Kone,17,FRA,Defensive Midfielder,21-263,88,0,0,0,0,2,1,0,0,1,1,0,1,1,0,0,,,"Saturday February 4, 2023",Mönchengladbach,Schalke 04,0-0,"Mönchengladbach, Germany",summary,home,5/17/2001
Florian Neuhaus,32,GER,Midfielder,25-325,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,"Saturday February 4, 2023",Mönchengladbach,Schalke 04,0-0,"Mönchengladbach, Germany",summary,home,3/16/1997
Julian Weigl,8,GER,Defensive Midfielder,27-149,59,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,,,"Saturday February 4, 2023",Mönchengladbach,Schalke 04,0-0,"Mönchengladbach, Germany",summary,home,9/8/1995
Alassane Plea,14,FRA,Forward / Midfielder,29-331,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday February 4, 2023",Mönchengladbach,Schalke 04,0-0,"Mönchengladbach, Germany",summary,home,3/10/1993
Ramy Bensebaini,25,ALG,Left Back,27-294,90,0,0,0,0,1,0,0,0,1,1,0,1,2,2,0,,,"Saturday February 4, 2023",Mönchengladbach,Schalke 04,0-0,"Mönchengladbach, Germany",summary,home,4/16/1995
Nico Elvedi,30,SUI,Centre-Back,26-127,90,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,"Saturday February 4, 2023",Mönchengladbach,Schalke 04,0-0,"Mönchengladbach, Germany",summary,home,9/29/1996
Ko Itakura,3,JPN,Centre-Back,26-008,90,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,,,"Saturday February 4, 2023",Mönchengladbach,Schalke 04,0-0,"Mönchengladbach, Germany",summary,home,1/27/1997
Joe Scally,29,USA,Right Back,20-035,90,0,0,0,0,0,0,0,0,0,5,0,4,0,1,0,,,"Saturday February 4, 2023",Mönchengladbach,Schalke 04,0-0,"Mönchengladbach, Germany",summary,home,12/31/2002
Jonas Omlin,1,SUI,Goalkeeper,29-025,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday February 4, 2023",Mönchengladbach,Schalke 04,0-0,"Mönchengladbach, Germany",summary,home,1/10/1994
14 Players,,,,,990,0,0,0,0,18,4,2,0,9,15,1,19,8,5,0,,,"Saturday February 4, 2023",Mönchengladbach,Schalke 04,0-0,"Mönchengladbach, Germany",summary,home,
Simon Terodde,9,GER,Forward,34-339,65,0,0,0,0,2,1,0,0,2,0,1,0,0,0,0,,,"Saturday February 4, 2023",Mönchengladbach,Schalke 04,0-0,"Mönchengladbach, Germany",summary,away,3/1/1988
Michael Frey,26,SUI,Forward,28-200,25,0,0,0,0,2,1,0,0,2,0,2,0,0,0,0,,,"Saturday February 4, 2023",Mönchengladbach,Schalke 04,0-0,"Mönchengladbach, Germany",summary,away,7/19/1994
Tim Skarke,20,GER,Left Winger,26-150,90,0,0,0,0,6,2,0,0,1,2,1,7,1,0,0,,,"Saturday February 4, 2023",Mönchengladbach,Schalke 04,0-0,"Mönchengladbach, Germany",summary,away,9/6/1996
Tom Krauss,6,GER,Attacking Midfielder,21-227,90,0,0,0,0,1,0,0,0,1,0,0,1,3,1,0,,,"Saturday February 4, 2023",Mönchengladbach,Schalke 04,0-0,"Mönchengladbach, Germany",summary,away,6/22/2001
Alex Kral,30,CZE,Attacking Midfielder,24-261,90,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,,,"Saturday February 4, 2023",Mönchengladbach,Schalke 04,0-0,"Mönchengladbach, Germany",summary,away,5/19/1998
Soichiro Kozuki,38,JPN,Right Winger,22-044,65,0,0,0,0,3,1,1,0,4,2,0,3,1,0,0,,,"Saturday February 4, 2023",Mönchengladbach,Schalke 04,0-0,"Mönchengladbach, Germany",summary,away,12/21/2000
Marius Bulter,11,GER,Forward / Midfielder,29-312,25,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,,,"Saturday February 4, 2023",Mönchengladbach,Schalke 04,0-0,"Mönchengladbach, Germany",summary,away,3/29/1993
Eder Alvarez Balanta,33,COL,Defensive Midfielder,29-341,58,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,,,"Saturday February 4, 2023",Mönchengladbach,Schalke 04,0-0,"Mönchengladbach, Germany",summary,away,2/28/1993
Dominick Drexler,24,GER,Forward / Midfielder,32-254,32,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,,,"Saturday February 4, 2023",Mönchengladbach,Schalke 04,0-0,"Mönchengladbach, Germany",summary,away,5/26/1990
Jere Uronen,18,FIN,Left Back,28-206,77,0,0,0,0,1,0,0,0,0,2,0,1,3,0,0,,,"Saturday February 4, 2023",Mönchengladbach,Schalke 04,0-0,"Mönchengladbach, Germany",summary,away,7/13/1994
Mehmet Aydin,23,GER,Defender / Midfielder,20-360,13,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,,,"Saturday February 4, 2023",Mönchengladbach,Schalke 04,0-0,"Mönchengladbach, Germany",summary,away,2/9/2002
Moritz Jenz,25,GER,Centre-Back,23-280,90,0,0,0,0,1,0,1,0,1,0,0,0,2,1,0,,,"Saturday February 4, 2023",Mönchengladbach,Schalke 04,0-0,"Mönchengladbach, Germany",summary,away,4/30/1999
Maya Yoshida,4,JPN,Centre-Back,34-164,90,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,,,"Saturday February 4, 2023",Mönchengladbach,Schalke 04,0-0,"Mönchengladbach, Germany",summary,away,8/23/1988
Cedric Brunner,27,SUI,Right Back,28-352,77,0,0,0,0,0,0,0,0,1,2,0,0,3,1,0,,,"Saturday February 4, 2023",Mönchengladbach,Schalke 04,0-0,"Mönchengladbach, Germany",summary,away,2/17/1994
Thomas Ouwejan,2,NED,Defender / Midfielder,26-127,13,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,,,"Saturday February 4, 2023",Mönchengladbach,Schalke 04,0-0,"Mönchengladbach, Germany",summary,away,9/29/1996
Ralf Fahrmann,1,GER,Goalkeeper,34-130,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday February 4, 2023",Mönchengladbach,Schalke 04,0-0,"Mönchengladbach, Germany",summary,away,9/26/1988
16 Players,,,,,990,0,0,0,0,19,5,3,0,15,8,4,23,22,9,0,,,"Saturday February 4, 2023",Mönchengladbach,Schalke 04,0-0,"Mönchengladbach, Germany",summary,away,
Chris Fuhrich,22,GER,Forward,25-027,69,0,0,0,0,4,2,0,0,1,1,1,6,1,0,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,home,1/9/1998
Thomas Kastanaras,39,GRE,Forward,20-027,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,home,1/9/2003
Serhou Guirassy,9,GUI,Forward,26-330,24,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,home,3/11/1996
Luca Pfeiffer,20,GER,Forward,26-169,66,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,home,8/19/1996
Juan Perea,11,COL,Forward,22-347,45,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,home,2/23/2000
Gil Bastiao Dias,31,POR,Forward / Midfielder,26-130,45,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,home,9/27/1996
Wataru Endo,3,JPN,Central Midfielder,29-361,90,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,home,2/9/1993
Atakan Karazor,16,TUR,Central Midfielder,26-115,90,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,home,10/12/1996
Genki Haraguchi,17,JPN,Central Midfielder,31-272,90,0,0,0,0,1,0,0,0,0,7,0,2,1,1,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,home,5/9/1991
Nikolas Nartey,28,DEN,Left Back,22-348,70,0,0,0,0,1,0,1,0,1,1,0,3,1,1,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,home,2/22/2000
Borna Sosa,24,CRO,Defender / Midfielder,25-015,20,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,home,1/21/1998
Hiroki Ito,21,JPN,Centre-Back,23-269,90,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,home,5/12/1999
Konstantinos Mavropanos,5,GRE,Centre-Back,25-056,90,0,0,0,0,2,0,0,0,1,0,0,1,0,2,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,home,12/11/1997
Waldemar Anton,2,GER,Right Back,26-200,90,0,0,0,0,2,1,1,0,1,2,0,2,0,1,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,home,7/19/1996
Florian Muller,1,GER,Goalkeeper,25-084,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,home,11/13/1997
15 Players,,,,,990,0,0,0,0,17,5,2,0,8,17,2,29,7,6,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,home,
Marvin Ducksch,7,GER,Forward,28-335,78,1,0,0,0,3,1,0,0,0,0,0,5,0,0,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,away,3/7/1994
Eren Dinkci,21,GER,Midfielder,21-054,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,away,12/13/2001
Niclas Fullkrug,11,GER,Forward,29-361,90,0,1,0,0,1,0,0,0,2,1,0,5,1,0,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,away,2/9/1993
Niklas Schmidt,22,GER,Attacking Midfielder,24-341,69,0,0,0,0,2,0,1,0,1,3,0,1,1,0,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,away,3/1/1998
Ilia Gruev,28,BUL,Midfielder,22-275,21,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,away,5/5/2000
Anthony Jung,3,GER,Defensive Midfielder,31-094,89,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,away,11/3/1991
Lee Buchanan,26,ENG,Defender,21-335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,away,3/7/2001
Jens Stage,6,DEN,Defensive Midfielder,26-089,89,1,0,0,0,1,1,1,0,5,0,0,1,3,1,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,away,11/7/1996
Dikeni-Rafid Salifou,19,TOG,Midfielder,19-242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,away,6/8/2003
Christian Gross,36,GER,Defensive Midfielder,33-362,90,0,0,0,0,0,0,0,0,4,1,0,0,0,2,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,away,2/8/1989
Leonardo Bittencourt,10,GER,Defensive Midfielder,29-048,90,0,0,0,0,2,1,1,0,1,1,0,2,1,0,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,away,12/19/1993
Marco Friedl,32,AUT,Centre-Back,24-326,90,0,0,0,0,0,0,1,0,2,0,0,0,3,1,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,away,3/16/1998
Niklas Stark,4,GER,Centre-Back,27-297,90,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,away,4/14/1995
Amos Pieper,5,GER,Centre-Back,25-019,78,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,away,1/17/1998
Milos Veljkovic,13,SRB,Defender,27-132,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,away,9/26/1995
Jiri Pavlenka,1,CZE,Goalkeeper,30-297,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,away,4/13/1992
16 Players,,,,,990,2,1,0,0,9,3,5,0,18,8,0,16,12,8,0,,,"Sunday February 5, 2023",Stuttgart,Werder Bremen,0-2,"Stuttgart, Germany",summary,away,
Jonas Wind,23,DEN,Forward,23-363,73,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,,,"Sunday February 5, 2023",Wolfsburg,Bayern Munich,4-Feb,"Wolfsburg, Germany",summary,home,2/7/1999
Lukas Nmecha,10,GER,Forward,24-053,17,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,"Sunday February 5, 2023",Wolfsburg,Bayern Munich,4-Feb,"Wolfsburg, Germany",summary,home,12/14/1998
Patrick Wimmer,39,AUT,Forward,21-251,65,0,0,0,0,3,0,0,0,0,0,0,1,2,2,0,,,"Sunday February 5, 2023",Wolfsburg,Bayern Munich,4-Feb,"Wolfsburg, Germany",summary,home,5/30/2001
Omar Marmoush,33,EGY,Forward / Midfielder,23-363,25,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,,,"Sunday February 5, 2023",Wolfsburg,Bayern Munich,4-Feb,"Wolfsburg, Germany",summary,home,2/7/1999
Paulo Otavio,6,BRA,Left Midfielder,28-074,65,0,1,0,0,4,0,1,0,1,0,0,3,1,0,0,,,"Sunday February 5, 2023",Wolfsburg,Bayern Munich,4-Feb,"Wolfsburg, Germany",summary,home,11/23/1994
Kevin Paredes,40,USA,Midfielder,19-274,25,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,,,"Sunday February 5, 2023",Wolfsburg,Bayern Munich,4-Feb,"Wolfsburg, Germany",summary,home,5/7/2003
