Player,#,Nation,Pos,Age,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_TklW,Performance_Int,Performance_OG,Performance_PKwon,Performance_PKcon,match_date,home_team,away_team,score,match_url,stat_type,squad_side,Birthdate
Marcos Andre,9.0,BRA,Forward,28-054,70,0,1,0,0,0,0,1,0,1,0,0,0,2,1,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,home,1996-10-19
Juanmi Latasa,14.0,ESP,Forward,23-265,7,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,home,2001-03-23
Raul Moro,11.0,ESP,Attacking Midfielder,22-008,70,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,home,2002-12-05
Darwin Machis,18.0,VEN,Forward / Midfielder,31-310,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,home,1993-02-07
Ivan Sanchez,10.0,ESP,Attacking Midfielder,32-081,57,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,home,1992-09-22
Mario Martin,12.0,ESP,Midfielder,20-283,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,home,2004-03-04
Anuar,23.0,MAR,Attacking Midfielder,29-333,90,1,0,0,0,1,1,1,0,2,1,3,1,1,1,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,home,1995-01-15
Kike Perez,8.0,ESP,Defensive Midfielder,27-303,76,0,0,0,0,0,0,1,0,2,2,0,1,4,1,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,home,1997-02-13
Victor Meseguer,4.0,ESP,Midfielder,25-187,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,home,1999-06-09
Stanko Juric,20.0,CRO,Defensive Midfielder,28-119,90,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,home,1996-08-15
Lucas Oliveira Rosa,22.0,BRA,Left Back,24-254,90,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,home,2000-04-02
Javi Sanchez,5.0,ESP,Centre-Back,27-274,90,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,home,1997-03-14
Abdulai Juma Bah,35.0,SLE,Centre-Back,18-246,90,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,home,2006-04-11
Luis Perez,2.0,ESP,Right Back,29-313,90,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,home,1995-02-03
Karl Jakob Hein,13.0,EST,Goalkeeper,22-244,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,home,2002-04-13
15 Players,,,,,977,1,1,0,0,2,1,4,1,10,10,4,7,15,6,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,home,
Hugo Duro,9.0,ESP,Forward,25-033,90,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,away,1999-11-10
Diego Lopez,16.0,ESP,Forward,22-214,90,0,0,0,0,1,0,0,0,0,1,0,10,1,0,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,away,2002-05-13
Luis Rioja,22.0,ESP,Left Midfielder,31-058,90,0,0,0,0,1,0,0,0,1,0,1,17,2,0,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,away,1993-10-16
Javier Guerra,8.0,ESP,Central Midfielder,21-214,60,0,0,0,0,2,0,0,0,0,1,0,2,0,1,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,away,2003-05-13
Rafa Mir,11.0,ESP,Forward / Midfielder,27-178,30,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,away,1997-06-18
Jose Luis Garcia Vaya,18.0,ESP,Central Midfielder,26-124,90,0,0,0,0,2,0,0,0,0,0,0,12,0,1,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,away,1998-08-11
Francisco Perez,23.0,ESP,Right Midfielder,22-095,45,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,away,2002-09-09
Domingos Andre Ribeiro Almeida,10.0,POR,Forward / Midfielder,24-197,45,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,away,2000-05-29
Jesus Vazquez,21.0,ESP,Left Back,21-346,45,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,away,2003-01-01
Yarek Gasiorowski,24.0,ESP,Defender,19-336,45,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,away,2005-01-11
Cristhian Mosquera,3.0,ESP,Centre-Back,20-169,79,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,away,2004-06-26
German Valera,30.0,ESP,Forward / Midfielder,22-272,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,away,2002-03-16
Cesar Tarrega,15.0,ESP,Centre-Back,22-291,90,0,0,0,0,2,2,0,0,3,2,0,0,2,1,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,away,2002-02-25
Dimitri Foulquier,20.0,FRA,Right Back,31-265,66,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,away,1993-03-23
Sergi Canos,7.0,ESP,Forward / Midfielder,27-315,24,0,0,0,0,0,0,1,0,1,1,0,5,0,0,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,away,1997-02-01
Stole Dimitrievski,13.0,MKD,Goalkeeper,30-354,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,away,1993-12-24
16 Players,,,,,990,0,0,0,0,14,2,3,0,10,9,1,64,8,6,0,,,"Friday December 13, 2024",Valladolid,Valencia,1-0,"Valladolid, Spain",summary,away,
Javi Puado,7.0,ESP,Forward,26-203,90,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,,,"Saturday December 14, 2024",Espanyol,Osasuna,0-0,"Barcelona, Spain",summary,home,1998-05-25
Irvin Cardona,24.0,MLT,Forward,27-128,73,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,,,"Saturday December 14, 2024",Espanyol,Osasuna,0-0,"Barcelona, Spain",summary,home,1997-08-08
Pere Milla,11.0,ESP,Forward / Midfielder,32-082,17,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,,,"Saturday December 14, 2024",Espanyol,Osasuna,0-0,"Barcelona, Spain",summary,home,1992-09-22
Carlos Romero,22.0,ESP,Left Midfielder,23-046,85,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,,,"Saturday December 14, 2024",Espanyol,Osasuna,0-0,"Barcelona, Spain",summary,home,2001-10-29
Justin Smith,40.0,CAN,Midfielder,21-314,5,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,,,"Saturday December 14, 2024",Espanyol,Osasuna,0-0,"Barcelona, Spain",summary,home,2003-02-03
Pol Lozano,10.0,ESP,Central Midfielder,25-069,90,0,0,0,0,1,1,1,0,2,2,0,2,2,0,0,,,"Saturday December 14, 2024",Espanyol,Osasuna,0-0,"Barcelona, Spain",summary,home,1999-10-06
Alex Kral,20.0,CZE,Central Midfielder,26-209,90,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,,,"Saturday December 14, 2024",Espanyol,Osasuna,0-0,"Barcelona, Spain",summary,home,1998-05-19
Antoniu,31.0,ESP,Right Midfielder,22-100,59,0,0,0,0,0,0,0,0,1,2,2,3,2,0,0,,,"Saturday December 14, 2024",Espanyol,Osasuna,0-0,"Barcelona, Spain",summary,home,2002-09-05
Walid Cheddira,16.0,MAR,Forward,26-327,31,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,,,"Saturday December 14, 2024",Espanyol,Osasuna,0-0,"Barcelona, Spain",summary,home,1998-01-21
Brian Olivan,14.0,ESP,Left Back,30-257,90,0,0,0,0,2,0,0,0,0,0,2,4,0,0,0,,,"Saturday December 14, 2024",Espanyol,Osasuna,0-0,"Barcelona, Spain",summary,home,1994-04-01
Leandro Cabrera,6.0,URU,Centre-Back,33-180,90,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,,,"Saturday December 14, 2024",Espanyol,Osasuna,0-0,"Barcelona, Spain",summary,home,1991-06-17
Marash Kumbulla,4.0,ALB,Centre-Back,24-310,90,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,,,"Saturday December 14, 2024",Espanyol,Osasuna,0-0,"Barcelona, Spain",summary,home,2000-02-07
Alvaro Tejero,12.0,ESP,Right Back,28-147,90,0,0,0,0,0,0,1,0,1,1,0,11,0,2,0,,,"Saturday December 14, 2024",Espanyol,Osasuna,0-0,"Barcelona, Spain",summary,home,1996-07-19
Joan Garcia,1.0,ESP,Goalkeeper,23-224,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday December 14, 2024",Espanyol,Osasuna,0-0,"Barcelona, Spain",summary,home,2001-05-04
14 Players,,,,,990,0,0,0,0,9,3,3,0,13,12,5,26,6,6,0,,,"Saturday December 14, 2024",Espanyol,Osasuna,0-0,"Barcelona, Spain",summary,home,
Raul,9.0,ESP,Forward,24-041,66,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,"Saturday December 14, 2024",Espanyol,Osasuna,0-0,"Barcelona, Spain",summary,away,2000-11-02
Ruben Pena,15.0,ESP,Defender / Midfielder,33-149,24,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,,,"Saturday December 14, 2024",Espanyol,Osasuna,0-0,"Barcelona, Spain",summary,away,1991-07-18
Ante Budimir,17.0,CRO,Forward,33-145,90,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,,,"Saturday December 14, 2024",Espanyol,Osasuna,0-0,"Barcelona, Spain",summary,away,1991-07-22
Aimar Oroz,10.0,ESP,Attacking Midfielder,23-017,85,0,0,0,0,1,0,0,0,0,4,0,1,1,0,0,,,"Saturday December 14, 2024",Espanyol,Osasuna,0-0,"Barcelona, Spain",summary,away,2001-11-27
Kike Barja,11.0,ESP,Forward / Midfielder,27-257,5,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,,"Saturday December 14, 2024",Espanyol,Osasuna,0-0,"Barcelona, Spain",summary,away,1997-04-01
Abel Bretones,23.0,ESP,Defensive Midfielder,24-115,86,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,,,"Saturday December 14, 2024",Espanyol,Osasuna,0-0,"Barcelona, Spain",summary,away,2000-08-20
Juan Cruz Armada,3.0,ESP,Defender,32-139,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday December 14, 2024",Espanyol,Osasuna,0-0,"Barcelona, Spain",summary,away,1992-07-27
Lucas Torro,6.0,ESP,Defensive Midfielder,30-148,90,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,,,"Saturday December 14, 2024",Espanyol,Osasuna,0-0,"Barcelona, Spain",summary,away,1994-07-19
Pablo Ibanez,8.0,ESP,Defensive Midfielder,26-085,66,0,0,0,0,1,0,0,0,2,1,0,0,0,2,0,,,"Saturday December 14, 2024",Espanyol,Osasuna,0-0,"Barcelona, Spain",summary,away,1998-09-20
Iker Munoz,18.0,ESP,Midfielder,22-039,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,"Saturday December 14, 2024",Espanyol,Osasuna,0-0,"Barcelona, Spain",summary,away,2002-11-05
Ruben Garcia,14.0,ESP,Defensive Midfielder,31-153,90,0,0,0,0,0,0,0,0,1,1,0,9,1,0,0,,,"Saturday December 14, 2024",Espanyol,Osasuna,0-0,"Barcelona, Spain",summary,away,1993-07-14
Enzo Boyomo,22.0,CMR,Centre-Back,23-068,90,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,,,"Saturday December 14, 2024",Espanyol,Osasuna,0-0,"Barcelona, Spain",summary,away,2001-10-07
Catena,24.0,ESP,Centre-Back,30-047,90,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,,,"Saturday December 14, 2024",Espanyol,Osasuna,0-0,"Barcelona, Spain",summary,away,1994-10-28
Jesus Areso,12.0,ESP,Centre-Back,25-165,82,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,,,"Saturday December 14, 2024",Espanyol,Osasuna,0-0,"Barcelona, Spain",summary,away,1999-07-02
Nacho Vidal,2.0,ESP,Defender,29-325,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,"Saturday December 14, 2024",Espanyol,Osasuna,0-0,"Barcelona, Spain",summary,away,1995-01-23
Sergio Herrera,1.0,ESP,Goalkeeper,31-192,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday December 14, 2024",Espanyol,Osasuna,0-0,"Barcelona, Spain",summary,away,1993-06-05
16 Players,,,,,990,0,0,0,0,6,0,1,0,13,12,0,25,5,7,0,,,"Saturday December 14, 2024",Espanyol,Osasuna,0-0,"Barcelona, Spain",summary,away,
Vedat Muriqi,7.0,KVX,Forward,30-234,31,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,home,1994-04-24
Cyle Larin,17.0,CAN,Forward,29-241,82,2,0,0,0,3,2,0,0,1,2,1,1,0,0,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,home,1995-04-17
Abdon Prats,9.0,ESP,Forward,32-007,8,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,home,1992-12-05
Sergi Darder,10.0,ESP,Left Midfielder,30-358,72,0,0,0,0,1,0,0,0,0,2,0,2,0,1,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,home,1993-12-21
Roberto Navarro,27.0,ESP,Midfielder,22-246,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,home,2002-04-12
Omar Mascarell,5.0,EQG,Central Midfielder,31-316,90,0,0,0,0,0,0,1,0,1,2,0,1,0,1,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,home,1993-02-01
Manu Morlanes,8.0,ESP,Central Midfielder,25-337,72,0,0,0,0,2,0,1,0,1,3,0,0,1,1,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,home,1999-01-11
Dani Rodriguez,14.0,ESP,Forward / Midfielder,36-191,18,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,home,1988-06-05
Antonio Sanchez,18.0,ESP,Right Midfielder,27-348,83,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,home,1996-12-31
Siebe Van Der Heyden,4.0,BEL,Defender,26-198,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,home,1998-05-30
Johan Mojica,22.0,COL,Left Back,32-115,90,0,0,0,0,0,0,0,0,2,0,0,4,0,2,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,home,1992-08-20
Copete,6.0,ESP,Centre-Back,25-065,90,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,home,1999-10-10
Martin Valjent,24.0,SVK,Centre-Back,29-003,90,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,home,1995-12-11
Pablo Maffeo,23.0,ESP,Right Back,27-155,90,0,0,0,0,0,0,0,0,1,1,0,4,1,1,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,home,1997-07-12
Dominik Greif,1.0,SVK,Goalkeeper,27-252,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,home,1997-04-06
15 Players,,,,,931,2,1,0,0,8,2,5,1,10,14,1,14,3,8,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,home,
Arnaut Danjuma,11.0,NED,Forward,27-318,62,0,0,0,0,0,0,0,0,1,1,1,7,0,0,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,away,1997-01-30
Abel Ruiz,9.0,ESP,Forward,24-321,28,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,away,2000-01-27
Yaser Asprilla,10.0,COL,Forward,21-025,90,0,0,0,0,2,0,0,0,0,0,0,4,1,0,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,away,2003-11-19
Miguel Gutierrez,3.0,ESP,Left Midfielder,23-140,90,0,0,0,0,0,0,0,0,3,0,0,12,0,0,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,away,2001-07-27
Donny van de Beek,6.0,NED,Central Midfielder,27-240,62,1,0,0,0,1,1,0,0,3,0,0,1,2,1,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,away,1997-04-18
Ivan Martin,23.0,ESP,Midfielder,25-304,28,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,away,1999-02-13
Oriol Romeu,14.0,ESP,Central Midfielder,33-081,72,0,0,0,0,1,0,1,0,4,0,0,0,0,1,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,away,1991-09-24
Portu,24.0,ESP,Forward / Midfielder,32-207,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,away,1992-05-20
Arnau Martinez,4.0,ESP,Central Midfielder,21-233,90,0,0,0,0,1,0,0,0,0,3,0,1,1,0,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,away,2003-04-25
Bryan Gil,20.0,ESP,Right Midfielder,23-307,56,0,0,0,0,2,0,0,0,1,3,0,2,0,0,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,away,2001-02-10
Cristhian Stuani,7.0,URU,Forward / Midfielder,38-063,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,away,1986-10-12
Daley Blind,17.0,NED,Centre-Back,34-280,90,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,away,1990-03-09
David Lopez,5.0,ESP,Centre-Back,35-066,90,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,away,1989-10-09
Juanpe,15.0,ESP,Centre-Back,33-228,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,away,1991-04-30
Gabriel Osei Misehouy,27.0,NED,Midfielder,19-149,34,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,away,2005-07-18
Paulo Gazzaniga,13.0,ARG,Goalkeeper,32-347,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,away,1992-01-01
16 Players,,,,,990,1,0,0,0,13,1,2,0,14,9,1,43,8,2,0,,,"Saturday December 14, 2024",Mallorca,Girona,2-1,"Palma de Mallorca, Spain",summary,away,
Dodi Lukebakio,11.0,BEL,Forward,27-081,90,0,0,0,0,2,1,0,0,1,2,1,3,0,0,0,,,"Saturday December 14, 2024",Sevilla,Celta Vigo,1-0,"Seville, Spain",summary,home,1997-09-24
Kelechi Iheanacho,9.0,NGA,Forward,28-072,45,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,"Saturday December 14, 2024",Sevilla,Celta Vigo,1-0,"Seville, Spain",summary,home,1996-10-01
Alvaro Pascual,42.0,ESP,Forward,22-348,45,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,,,"Saturday December 14, 2024",Sevilla,Celta Vigo,1-0,"Seville, Spain",summary,home,2002-01-01
Jesus Navas,16.0,ESP,Forward,39-023,70,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,,,"Saturday December 14, 2024",Sevilla,Celta Vigo,1-0,"Seville, Spain",summary,home,1985-11-20
Stanis Idumbo,27.0,BEL,Midfielder,19-168,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,"Saturday December 14, 2024",Sevilla,Celta Vigo,1-0,"Seville, Spain",summary,home,2005-06-29
Saul Niguez,17.0,ESP,Central Midfielder,30-023,90,0,1,0,0,2,1,0,0,4,0,0,0,1,5,0,,,"Saturday December 14, 2024",Sevilla,Celta Vigo,1-0,"Seville, Spain",summary,home,1994-11-21
Lucien Agoume,18.0,FRA,Central Midfielder,22-309,90,0,0,0,0,0,0,1,0,0,1,0,1,1,3,0,,,"Saturday December 14, 2024",Sevilla,Celta Vigo,1-0,"Seville, Spain",summary,home,2002-02-08
Manu Bueno,28.0,ESP,Central Midfielder,20-140,69,1,0,0,0,3,1,0,0,0,1,0,0,2,0,0,,,"Saturday December 14, 2024",Sevilla,Celta Vigo,1-0,"Seville, Spain",summary,home,2004-07-26
Albert Sambi Lokonga,12.0,BEL,Midfielder,25-053,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday December 14, 2024",Sevilla,Celta Vigo,1-0,"Seville, Spain",summary,home,1999-10-22
Kike Salas,4.0,ESP,Left Back,22-235,90,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,,,"Saturday December 14, 2024",Sevilla,Celta Vigo,1-0,"Seville, Spain",summary,home,2002-04-23
Nemanja Gudelj,6.0,SRB,Centre-Back,33-028,89,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,,,"Saturday December 14, 2024",Sevilla,Celta Vigo,1-0,"Seville, Spain",summary,home,1991-11-16
Marcao,23.0,BRA,Defender,28-192,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,"Saturday December 14, 2024",Sevilla,Celta Vigo,1-0,"Seville, Spain",summary,home,1996-06-04
Loic Bade,22.0,FRA,Centre-Back,24-247,90,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,,,"Saturday December 14, 2024",Sevilla,Celta Vigo,1-0,"Seville, Spain",summary,home,2000-04-10
Gonzalo Montiel,15.0,ARG,Right Back,27-348,85,0,0,0,0,0,0,1,0,3,0,0,2,2,1,0,,,"Saturday December 14, 2024",Sevilla,Celta Vigo,1-0,"Seville, Spain",summary,home,1996-12-31
Dario Fuentes,29.0,ESP,Defender,21-337,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,"Saturday December 14, 2024",Sevilla,Celta Vigo,1-0,"Seville, Spain",summary,home,2003-01-11
Alvaro Fernandez,1.0,ESP,Goalkeeper,26-245,90,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,"Saturday December 14, 2024",Sevilla,Celta Vigo,1-0,"Seville, Spain",summary,home,1998-04-13
16 Players,,,,,990,1,1,0,0,8,3,7,0,12,9,3,10,10,16,0,,,"Saturday December 14, 2024",Sevilla,Celta Vigo,1-0,"Seville, Spain",summary,home,
Pablo Duran,18.0,ESP,Forward,23-203,72,0,0,0,0,3,0,1,0,1,2,1,0,0,1,0,,,"Saturday December 14, 2024",Sevilla,Celta Vigo,1-0,"Seville, Spain",summary,away,2001-05-25
Borja Iglesias,7.0,ESP,Forward,31-332,18,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,"Saturday December 14, 2024",Sevilla,Celta Vigo,1-0,"Seville, Spain",summary,away,1993-01-16
Williot Swedberg,19.0,SWE,Forward,20-317,65,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,,,"Saturday December 14, 2024",Sevilla,Celta Vigo,1-0,"Seville, Spain",summary,away,2004-01-31
Mihailo Ristic,21.0,SRB,Defender / Midfielder,29-044,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,"Saturday December 14, 2024",Sevilla,Celta Vigo,1-0,"Seville, Spain",summary,away,1995-10-31
Alfon,12.0,ESP,Forward,25-224,12,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,,,"Saturday December 14, 2024",Sevilla,Celta Vigo,1-0,"Seville, Spain",summary,away,1999-05-04
Iago Aspas,10.0,ESP,Forward,37-135,90,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,,,"Saturday December 14, 2024",Sevilla,Celta Vigo,1-0,"Seville, Spain",summary,away,1987-08-01
Hugo Alvarez,30.0,ESP,Left Midfielder,21-165,65,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,,,"Saturday December 14, 2024",Sevilla,Celta Vigo,1-0,"Seville, Spain",summary,away,2003-07-02
Jonathan Bamba,17.0,CIV,Forward / Midfielder,28-263,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,"Saturday December 14, 2024",Sevilla,Celta Vigo,1-0,"Seville, Spain",summary,away,1996-03-25
